,nu_1,nu_2,nu_3,nu_4,nu_5,nu_6,nu_7,nu_8,nu_9,nu_10,nu_11,nu_12,nu_13,nu_14,nu_15,nu_16,nu_17,nu_18,nu_19,nu_20
37170,2.640230239310219e-35,1.3730669042194031e-17,3.0714149369009512e-09,3.078430394997843e-06,0.00017732062045489597,0.0016407422000889742,0.00556721310258205,0.011996673483761247,0.019589328899856522,0.027507964271581517,0.03534522410403131,0.043294892840410194,0.05160709221212529,0.0605734508671825,0.07064255008184592,0.08252132514050589,0.09736878633393907,0.11776593376249504,0.1494388059019813,0.2252165431302686
4810,4.2420394398933586e-29,1.0800669909860038e-11,1.8304226120718173e-06,0.00040744432245869345,0.0025839369725579714,0.008494130762831429,0.01699436340469783,0.02403381776453542,0.030214095398524633,0.035791602986227265,0.0412004428711763,0.04669559648375522,0.05266687317542136,0.05946052221006578,0.06756425098375966,0.07754203778906307,0.09045001101792692,0.10809829751730535,0.13555894191046233,0.20250032040418714
70602,8.182443030223441e-29,5.0696935491219936e-18,9.444247415817861e-11,1.4625347461050709e-08,7.044977977062726e-07,4.671845148950335e-06,1.5981512742456415e-05,3.994624542249077e-05,8.096550296126321e-05,0.00014803017599589972,0.0002557559394418787,0.00043439569763302146,0.0007432111768459967,0.0013031607143349922,0.0024042562443127723,0.004752736007475583,0.010921569146718319,0.032130280570360985,0.173514196303338,0.7735179040584828
35509,8.549531392146263e-27,3.4346054586098995e-18,7.688482646498289e-14,1.2932770132765363e-10,1.754105162496855e-08,2.401939778718043e-07,1.4668530554912179e-06,5.153397669539278e-06,1.4305292636867547e-05,3.373720063091091e-05,7.234367914853722e-05,0.00014704357024375496,0.00029349268083188226,0.0005927278090205645,0.0012665824455622035,0.0029116738765029,0.007785516492101632,0.026312447459451795,0.10933571667919928,0.8514915731037833
120984,2.6813567850924314e-30,2.0853221996055388e-14,3.0179962851897354e-09,1.500782739984088e-05,0.0003833381885522268,0.0014785804484055444,0.0036383633194879833,0.0065728069262532916,0.00970303453422154,0.013091906528260469,0.01683163292501043,0.021233297625077502,0.02662901375842476,0.03349056084232103,0.042646928253001225,0.05524211250456182,0.07399653353271982,0.10362797031139845,0.17410180703827427,0.41758401470735773
114872,1.47253917140695e-20,9.647085818053169e-10,2.0783492084794818e-07,1.0544597187180113e-05,0.00012043092926394761,0.00047381436132216823,0.001125874784632079,0.002176228439733847,0.0035710538031843726,0.005269636241125848,0.007349186331093133,0.009980359238528089,0.013500030053814486,0.01832147747476869,0.025470123896321813,0.03608317611250925,0.054649583656348845,0.08801523195125625,0.17830739748596486,0.5558369289077668
36422,1.4318114018096653e-18,6.906899676380916e-10,9.709096710582986e-06,0.001225445359228298,0.00254565199907333,0.0052645165079576416,0.007904273306199734,0.009496693343731582,0.010895566073057503,0.012222184368880982,0.013716724905635509,0.01557701270373366,0.018046808981248136,0.021459179521568676,0.026359435618807353,0.03374347076086215,0.045769344936320865,0.06820155040038602,0.12213672060654816,0.5856914977591945
3236,4.923723651536189e-40,1.0631560318696793e-19,6.751568599358349e-11,9.094237374749855e-07,0.000571642648848171,0.006238778646545065,0.01482390818641882,0.026028034713945186,0.036009448577627765,0.04450946028314718,0.05163646263388209,0.05775687737555456,0.0632442955243658,0.0684348229501545,0.07368728033677022,0.07934747025695983,0.08591323055327879,0.0945220871374143,0.11400316543816989,0.18353214952891672
7371,2.51338097955448e-20,8.9563527314425e-10,4.092974073636016e-05,0.0018014085952530639,0.008890526315376436,0.013874299690368857,0.02035304849756868,0.025634580321250384,0.029366607159567192,0.03215425014155212,0.03473148095505263,0.03741494079007308,0.040687352990892274,0.04488920109892721,0.05065620057899703,0.05902177216314278,0.0726443904373707,0.0982529044809127,0.14835830079553025,0.2814910429379738
120938,5.8969026986375665e-31,1.487386778360115e-17,3.113955571728079e-10,2.7365738822049935e-06,0.00019180857505465937,0.0018710870823770856,0.00641029213108642,0.012309625061526601,0.017238398966559557,0.021612539965528473,0.02590686095335462,0.03026567007034228,0.03498958239371568,0.04036262294886108,0.046891710990890775,0.055471503755078505,0.06812814197898118,0.09018890536983,0.14327228815169,0.4051484479429001
26716,2.8353787021842848e-40,1.1672055364582683e-15,2.1054094912341363e-07,0.0002465462120782343,0.0010879410102952011,0.005916128800893051,0.01697818813526953,0.03001358523329775,0.04305903201645263,0.05353556035833705,0.06166364505648371,0.06789434513056071,0.0728657725768541,0.07704396471774125,0.08079645289415789,0.08442165663770823,0.08816777924394319,0.0923358281388463,0.09758976143931297,0.12665205721849196
39157,1.3573315498959578e-23,1.3595933845716354e-15,2.48654485502905e-10,7.269891760147141e-08,1.5175544414190675e-06,7.926043021271107e-06,3.184981067644994e-05,8.884097868397012e-05,0.00020065965346643196,0.000394716578412378,0.0007060200820446626,0.0011930248837039772,0.001956532385569001,0.00319499273945528,0.005312256514706734,0.009193898889151387,0.01736934011065601,0.0376427926434368,0.11209014607776249,0.8108824576006077
12154,7.149505056671504e-26,3.898942278530469e-14,6.183741878515511e-07,0.00027421452682479516,0.002504368274496837,0.008071084910030158,0.016140927264466143,0.02589314204282119,0.0332683413811531,0.03930766960389023,0.04507283715793557,0.05073262599780286,0.05670241452811348,0.06328221743192473,0.07084114459483219,0.07984793421708167,0.09112839936864126,0.10631668254911701,0.1297703845100137,0.1811054859980243
10548,1.282830693142215e-28,1.1192323122275309e-14,1.4433033096041607e-06,0.00018637230721427027,0.001114857367879695,0.003944081218221064,0.007028931316475122,0.010483567646103715,0.013932021456727712,0.017422625556459917,0.021156253252100493,0.025403412872204368,0.030462711101162856,0.03671417517917312,0.0447635062391399,0.05567889484885534,0.07158547304922726,0.09882141395728286,0.16274764642283057,0.39881364785276757
26369,2.011568633293687e-29,1.3442515370867282e-15,6.07487991214748e-10,2.849861268976443e-07,2.8115018891433964e-05,0.0004417884493135505,0.0017985718403311047,0.004056399302602241,0.0069372523424761105,0.010399206037552183,0.014441459455107952,0.019197115293753036,0.02484575903207916,0.03180701237637325,0.0406962410845511,0.0527078640956454,0.07037862168658494,0.09905046342786446,0.1638127576484853,0.45965984025944384
84429,1.5778062018651117e-62,1.2849892109528551e-32,7.607494685331578e-18,1.0151723665560562e-10,8.112829004921827e-07,0.0001268080167600665,0.0009964069626977293,0.003682649221670181,0.013791401774308017,0.02450385541901633,0.030761202303417508,0.04021122666877388,0.047595215382237384,0.05731784082834629,0.06846245532483408,0.08190733372439893,0.10169540580914738,0.12588158766084828,0.16952965730083605,0.2338667327408282
129153,2.8477849433909125e-36,3.446052716014606e-19,6.534382960374942e-11,1.0417119223212656e-06,9.005788253301579e-05,0.000788154839344735,0.0030461758389919978,0.0068044840935163825,0.01127852552114997,0.016162554458074373,0.0214537107346905,0.027186260420247337,0.033633228785297155,0.041250084087762325,0.05058489809969633,0.06257030565343996,0.07905104399452668,0.10453494945030531,0.16101921414880896,0.38080298596643725
65331,6.204978425117136e-23,2.7289300759775758e-11,2.555489323777882e-08,1.4180112347746494e-06,1.4389102261336181e-05,8.242079379767631e-05,0.00026605036196297163,0.0005974315649138161,0.0010606050893113563,0.0016291658835589729,0.002318691664445566,0.0031899805822587974,0.004354402233071244,0.006017591834969505,0.00857688229692551,0.01294863190277631,0.02166725513618885,0.04378000088424411,0.13103313274457548,0.7627266540323296
31143,1.5228224029343495e-48,2.237284179093696e-17,1.5558417395258862e-11,7.888431011691633e-06,0.0005087631418915948,0.002747032633969242,0.00936396899401757,0.02017054188647087,0.030052039996878926,0.03760960890629687,0.04467052683333361,0.0513960523103458,0.058216987303138526,0.06541855036421237,0.07338668445451992,0.0825506799109599,0.09379050289038787,0.10851699271707205,0.1311425112444632,0.19070874448928346
34464,2.5148844444171206e-38,1.0395786368953092e-15,4.602225212460895e-08,1.125661539056461e-05,0.0005247099138616234,0.002283530828801435,0.006388974195766267,0.010998759971633064,0.01641269002810756,0.022322482401639452,0.028647789672160376,0.035527999379103496,0.04296656770458423,0.05125822935828029,0.061287732663265794,0.0732594762413949,0.09282180698938124,0.1156432397961665,0.17463830710753175,0.2652667774504247
124399,8.104506782418045e-39,3.0522451899797342e-18,1.3011130778297302e-08,1.6398118276311452e-05,0.001086672013368938,0.0055260275687857695,0.01386996011155249,0.021989215043367333,0.02962806746873597,0.03594706342717058,0.041530397910080674,0.046834758228980866,0.05229506598543704,0.058274637555144164,0.06521276940013326,0.07369232694946036,0.08474482397101876,0.10090350381774399,0.1280451063741688,0.2406641436247542
8733,4.625792757795353e-28,8.730629453660296e-16,1.4874683869440436e-09,1.1707285522900405e-06,4.004294617673359e-05,0.0003480131192004806,0.0013878016260796253,0.0032245198493071853,0.005781984814464094,0.009022515887457217,0.012979235270216504,0.017817678737691488,0.023813199234633025,0.03146762804566307,0.041531244253753444,0.0554560714939049,0.07575301244789907,0.1085900587144167,0.17306374498091218,0.439978811038419
116252,1.012122906119017e-22,1.4598778216811888e-10,8.373063112806152e-06,0.0026133221499559196,0.005730350264497858,0.011542774103683205,0.018224543181766653,0.023120179704347966,0.027221428875339262,0.030767469825997335,0.03435533144460557,0.038290439872105154,0.04292247967432126,0.04864237526439662,0.055971833829614216,0.06571978577816368,0.07935436535260766,0.0999356949256369,0.13627547411600108,0.27956742432458676
126202,1.2019359924913441e-15,1.0780117893230353e-08,2.508477207333477e-05,0.0016621870270591107,0.0031211456949958075,0.005470129680500099,0.007108970910810838,0.008152072142234342,0.008977189414036517,0.009898683255759645,0.011099944504309685,0.01275187830391732,0.015067517402099271,0.018359676826295572,0.023127497273587552,0.030289610738538347,0.04173732536365692,0.06617265311880872,0.13265812157563742,0.6045895908757809
35981,1.8371481544898884e-33,1.333661974110773e-16,1.8000434393331313e-11,5.424602614465368e-08,3.4366199756248337e-06,4.2443794708652035e-05,0.00023014129844080915,0.0006952478165481936,0.0015281477679143826,0.002793699073422606,0.0046074280459339825,0.007156297633896005,0.010762612719474042,0.01597772128385568,0.023804379858483,0.0362022555577195,0.05736995356327912,0.09736141821090127,0.18616942754604127,0.5555530487178804
6775,4.219943194776621e-41,2.4795935926033667e-18,2.1281256854594785e-11,4.289392854137571e-07,0.00014112408494547528,0.0020845645494632506,0.0074748023345385,0.01608843526372846,0.02564418016457674,0.03486103589632162,0.043741006971951824,0.05225791714764656,0.060577226828110835,0.06888779398912166,0.077517948608911,0.0867924994980359,0.09732222882858092,0.10984342036559075,0.12691402348294623,0.19011121404916193
62696,3.7056707315057985e-12,4.886579321723066e-09,2.727821787194132e-06,3.874785522386608e-06,9.391121886354893e-06,1.5014300084349695e-05,2.0752936690999345e-05,2.7676836253065554e-05,3.779474969318535e-05,5.3545050232805196e-05,7.931901073387922e-05,0.00012384278282833981,0.00020542172701955468,0.0003657768980149594,0.0007113122001561788,0.0015965935004225405,0.004272357514159101,0.014285762667345362,0.0821129853446564,0.8963475709200118
33185,3.778941303007728e-30,5.863921905355085e-16,2.0522230566175576e-08,9.702769036189398e-06,0.0002276105276037377,0.0013587313000273547,0.0037424249123931665,0.007122247205608507,0.011210601717600627,0.01580696988860543,0.02092530302147385,0.026733321112396898,0.03349665305184181,0.041650695794124164,0.05185372695243234,0.06548332916503531,0.0844280977357663,0.11397421765863014,0.1666458163353182,0.3555868572797468
2481,1.4604036448277453e-42,2.089182159538255e-21,4.6406278434801125e-12,1.426110356892225e-07,0.0001164626382819857,0.0024853892306796496,0.00878472539249485,0.018685549454315505,0.028692573655409333,0.037826180549613696,0.04621341359645105,0.0537920822659341,0.06081030770044581,0.06765589524464048,0.07470191389316627,0.08236828339884912,0.09130749389199448,0.10243348364094357,0.14056958404937092,0.183817114001555
12443,5.628654616228415e-37,8.236530898102769e-16,8.82849108843361e-09,1.2362780527283942e-05,0.00038723680008103235,0.0024506675426392,0.008169434482207515,0.017374555883192044,0.026484839695577484,0.03442404702264266,0.041807453463971446,0.04806521728142277,0.05332955949081246,0.058269852010264536,0.06345990663107814,0.06940036606107922,0.07700116270351556,0.08797509253818585,0.1113528498421585,0.30029918773099906
892,1.531709543416782e-32,1.336819527556105e-16,6.606777226979868e-09,7.939703764980931e-06,0.00035597279554485143,0.0024055969954623474,0.00751725958982863,0.014160712773106286,0.02141052644698812,0.028420958898550362,0.03521153542733654,0.04197410595099341,0.04901924045643799,0.05680399086126562,0.06589085677308429,0.07709173900240483,0.09197048897132348,0.11372687411820075,0.15757809348930846,0.23671392071715308
2361,1.9553696237392637e-27,2.137123739541283e-15,1.9015641689251972e-08,9.206602583507287e-06,0.0003947197801786543,0.0026508622695808606,0.008963813344315138,0.017067035039500064,0.026976172405471142,0.036397408890006915,0.045588268884807874,0.053692881043669496,0.06132176978218549,0.06889138452584304,0.07697488476978584,0.08605998235466066,0.09708045508164839,0.1111270395027117,0.13123409030592637,0.17582950748234236
40603,3.729217991144176e-23,0.00427667506994556,0.000757093017646218,0.002388243474874746,0.0038374792051013885,0.0035583167492278115,0.0036416789574028217,0.004055852986826064,0.004931233677244282,0.006439556296945273,0.008607504950360069,0.01148575045937406,0.01515498897656452,0.019845633340343487,0.026137279636261015,0.03565796645764103,0.0538368878696651,0.09810051988905522,0.20781886243149225,0.4897403938386496
30320,1.453476771193547e-17,9.507917632567383e-07,0.0012749951902747687,0.004046372487568931,0.007799082954889504,0.010776914351221066,0.012210844321564312,0.012787050965472306,0.01331448364901986,0.014197067301746533,0.015605820934235484,0.017780348432812298,0.021047944397346238,0.025893966699047838,0.033182099813946514,0.04442415185074635,0.06364106449018968,0.0981661296915925,0.16929085975044486,0.4348232400935935
120785,3.542740611096399e-29,7.239961657558365e-16,5.407268881840235e-09,2.2918274502527975e-06,8.142482678305475e-05,0.0007185801679703882,0.0027942318750527446,0.006436682320808982,0.011189380871018324,0.016793030235323792,0.022847027639995354,0.029528085663998515,0.037017723733149384,0.04572805942541849,0.05630735211706037,0.06969366770064045,0.08831057979505177,0.11520941053942005,0.16999112054062898,0.32761049981185625
80489,4.358699324870682e-12,7.837322299421915e-07,5.5893321401442016e-05,0.0003230867482324821,0.0005068012193464967,0.0006055621744042355,0.0006092365852167807,0.0006108760009395778,0.000634576070030669,0.0006926733511270494,0.0007999622225245809,0.0009836070757943513,0.00128921564905966,0.0018173056998093834,0.0027875620788619894,0.004846786441299283,0.010071008370265625,0.026276403845874968,0.10110571955036758,0.8462559834581773
41188,9.986773221007262e-36,6.894020908972977e-18,4.3165619202159573e-10,2.71705595595453e-06,0.0002185991795593241,0.0013207954291970072,0.0037559437045443463,0.007226758937491543,0.011656362473856442,0.016757376476347074,0.022267467429252636,0.028377154662042506,0.03524773871748927,0.04332472008256137,0.05318086084078005,0.0659977514267612,0.08386563386045295,0.11338032303670581,0.16710967793259987,0.3465688927841318
6904,2.0750360989496066e-32,1.916898308902366e-15,2.1281450493149158e-10,7.719404811837052e-07,4.286261040809098e-05,0.0002536308465084593,0.0008846018148092774,0.0020990137510559235,0.0038788225096592897,0.006183126089861295,0.009095340274510741,0.012793862320511289,0.017602005291085042,0.024085433108129422,0.033111604990401035,0.04652152879401515,0.06883530434145425,0.10946294494652876,0.1914741916997413,0.4739360664260264
64882,1.6828668538956378e-27,2.275522142229154e-13,9.217443345567677e-07,0.00026150146998805523,0.003402712628703888,0.009873057503409496,0.02036951464539225,0.028745738134281353,0.03540361518617214,0.04099137871958262,0.0461130187045524,0.05112988909118901,0.05637575180916792,0.06220331327039901,0.06899370101053032,0.07722250348302441,0.08767833529309899,0.10187913544082473,0.12579434956163282,0.18381907785453636
123234,3.398599031451377e-34,2.0762812486202098e-16,3.7159776928349482e-09,4.156970488773928e-07,8.058289846757913e-06,5.7037413220577164e-05,0.0002024415966258297,0.00048078624679066036,0.0009323598158960657,0.0015736772691382044,0.0024534705832307585,0.0036508375084703965,0.005327743098536683,0.00772829641975313,0.011433464229906333,0.017315137189335857,0.02855905973509563,0.051987880261742274,0.13710528690996504,0.7314472756655243
129749,7.031004187777772e-34,1.6973562291778436e-17,7.593140775035376e-09,5.904638254665029e-06,0.00016366368801437508,0.001218178355656132,0.003763626888897887,0.0072462606856109,0.011368370307447806,0.016008629720384072,0.021129443429357398,0.026892397296696166,0.03370082289359996,0.042057735574432965,0.052796805118069584,0.0672661944988513,0.08795370856100042,0.11988360025986587,0.17979769989335825,0.32900343909289226
26239,1.3904465660616745e-24,3.5679029491531315e-15,4.7975299547378674e-08,2.359929734836941e-05,0.0007467447622676824,0.003090970985421097,0.006739710638788401,0.011558479624298956,0.01672456510937642,0.02209009862008411,0.027587223809409582,0.03339010093424754,0.039871685543762865,0.04743280906241434,0.05692807471588091,0.06919505526023234,0.08691278435443135,0.11358522009407374,0.16322102801589503,0.30115952183082273
62059,5.7099732158844814e-18,5.549059243840551e-11,1.8289065855079916e-07,1.878432508341326e-05,0.0001272559996231409,0.0005226112751451936,0.001559123306585106,0.003556114781506378,0.006605164789918794,0.010389195317830082,0.014806414892501852,0.019759390785071197,0.025498012375548402,0.03239040126167437,0.04117203287278487,0.0529570814203786,0.07010879987728091,0.0976699623707817,0.16117439316094634,0.46193981700844533
30887,4.1899812549688024e-19,2.287963043629806e-16,1.8465179917526554e-13,9.452033934752636e-11,5.543530423100951e-09,5.1570947854689475e-08,2.469350034375498e-07,9.091786610725076e-07,2.8421640172915317e-06,7.958325779854401e-06,2.112747327504648e-05,5.492199291152579e-05,0.00014347243731358688,0.00038233152792823506,0.0010328202499972116,0.0028127367876783814,0.008151459067957445,0.02843099006054845,0.16973451632216538,0.7894925513016124
119062,5.333109605776387e-25,4.291305372563866e-15,9.88565397386175e-12,3.57731173799462e-08,6.8249640374708755e-06,0.00016178562734850952,0.000935447649767144,0.002495131041597681,0.004694649463391851,0.007348069276370043,0.010361941815229706,0.013810479212976044,0.01792378104080514,0.02307127388464789,0.029923327572527022,0.03965148669078484,0.05497623552272776,0.08412910209553594,0.1713798804283729,0.5393894128139821
114052,7.277863138502194e-20,3.7031377082710325e-09,1.1817454952376213e-05,0.00116109687157324,0.003284382060074902,0.0069923720828841286,0.012236467709185198,0.01753028213912842,0.022231823500833955,0.02644771687219228,0.030626424730347327,0.03499443154738942,0.039834325209491345,0.0454798110983623,0.052365630438939846,0.061155743487977206,0.0731044849888799,0.09101777805049714,0.12302580143609074,0.3587637625883724
119924,1.7968080723385353e-23,1.1355093785058885e-13,9.964516917036021e-05,0.0018522240826210298,0.005230804569654262,0.015991929617100626,0.02737170057040763,0.032708334564459,0.039871840079873405,0.046180265476115256,0.05123044540513827,0.05600317026230228,0.0608907611537189,0.06628955478601897,0.07246838278048703,0.07976172681968241,0.08865853463762535,0.09996612837342023,0.11537643470730292,0.14031386311628205
70838,1.3502071183771773e-18,2.0641436466567607e-08,6.235066089076452e-05,0.00515019741809353,0.008640710838459143,0.014835609273371606,0.0206646043619389,0.023856874878085126,0.02634555005745682,0.02860972497039512,0.031074001286074925,0.034109982490500915,0.03805474988464933,0.04331590956314994,0.05042741231256733,0.06032845932990638,0.07463376249063902,0.09692660800863019,0.13979144817755115,0.30343147508385504
8307,1.3859090613347246e-20,4.971296459068834e-10,4.5330524270970924e-07,6.877474835438873e-05,0.0008271190680324816,0.003717985149453902,0.009111943230249981,0.015172951620636066,0.02147446083917552,0.02774227877754467,0.03385354068336925,0.040009671687782127,0.046532406551593936,0.053849646667479385,0.06247452031115793,0.07319122405805874,0.08757409696084542,0.10944145616665112,0.146451559138232,0.268763217232244
76148,3.3743564979894528e-15,5.086235318913582e-09,9.514792410962491e-07,1.2155941120798339e-05,3.970499686448495e-05,8.437017401761539e-05,0.0001424053361602144,0.00021002733433559494,0.0002961352049802142,0.00040825600261880243,0.0005675946996438342,0.0008039999018142678,0.0011816224734540945,0.0018074605645616324,0.0029439805600997206,0.005073853726945631,0.009790267449829956,0.02526969491924236,0.10989645799708699,0.8417413296144005
37347,6.033772096309023e-50,2.372472142947922e-23,2.553947114268988e-11,5.605150272652969e-07,0.0003445087578010671,0.0016391576252707534,0.00848280214152358,0.0175570520317945,0.029630944121586324,0.041679657249359466,0.05166427882195283,0.06048480468254793,0.06831210762247271,0.07576684614697102,0.08314210241792762,0.09092420995369258,0.09953440790546939,0.10952276528138999,0.12213848341021236,0.1394347718674493
40141,1.6076760614158952e-08,3.557827854538996e-05,0.0005357150519112251,0.0005897938505107572,0.0006861298884435533,0.000673196685193568,0.0006448663205210053,0.0006420228830668806,0.0006792632364311184,0.0007680402309459965,0.0009320549113860456,0.0012147042534805966,0.0017039044974466015,0.0025827930474720097,0.004274396208930557,0.007971513813139517,0.017784842619254036,0.04218372011245377,0.11878424891038628,0.7975848920670527
6640,4.534129211403379e-19,1.1940077502114298e-09,2.176126379676547e-07,0.00010278213186766262,0.0014810266263472311,0.005438163093147131,0.010226956549611416,0.014897119097128892,0.019785341124879598,0.024550376024049945,0.029233027175022394,0.0343144350690566,0.040298152923468736,0.047803524128317586,0.0575923333144995,0.07078511457666119,0.0892880129462593,0.11693971242255942,0.1639428768242751,0.2735749166698964
123292,5.195148422302803e-09,2.8567317201859196e-07,2.3749116065574378e-06,1.999611094997042e-06,2.1236765684089918e-06,1.988600399493227e-06,1.879993914197021e-06,1.888016433971093e-06,2.0490084365692687e-06,2.4229812890115698e-06,3.147452381212118e-06,4.53663180444229e-06,7.38255555122862e-06,1.400042098022259e-05,3.253892987293213e-05,9.938882160763089e-05,0.00042544376599391685,0.0029794533364732585,0.037423952459250814,0.959269097596182
8293,2.2345831270682893e-14,7.3993667010776e-09,4.320401809603884e-06,0.000152907379333811,0.0007767630750521106,0.0016232766221359624,0.0026584440306179203,0.004049347127039885,0.00566536438431036,0.0075257316433942865,0.009743555957456062,0.012495411897805907,0.016034401253535665,0.020745146703824914,0.027266175544549406,0.03680630589684757,0.05184022470236561,0.07926025499158408,0.14973068988109844,0.5738859313852204
125839,1.2850031731231682e-36,2.000991699846512e-19,1.8698028759649654e-10,6.243772920362363e-07,1.4787161451989847e-05,0.00011487467028905282,0.0003659031925483736,0.0007761365069732481,0.0013905887657705606,0.002211954692347085,0.00334167693691485,0.004891498377442816,0.007135773958300128,0.01044472582761216,0.015717632122140543,0.024457986515551408,0.04135126140934093,0.07961884458877061,0.18292768304809767,0.6254995688939716
115609,7.367766879182143e-23,2.9167426257187525e-13,2.4591642247936232e-05,0.00045090609266555144,0.0021227922242503076,0.007184573637648078,0.013837549070831298,0.01839522703925644,0.023266727869732263,0.027919096156271233,0.032994539135977975,0.038457830119900886,0.045025908540709966,0.05242932982048952,0.062191035382346126,0.07336185223860085,0.09105116412236851,0.11144109596034689,0.16182820075374843,0.23827746277024034
103917,2.4165761657679677e-46,1.1815809347511867e-24,7.808564020875267e-15,3.867940391199611e-10,7.491075472390777e-05,0.0007574181301038671,0.002764374492001774,0.006471758182370065,0.011204223038413261,0.016632341778565363,0.022165524415610115,0.027979057238545265,0.03392635388596715,0.04042697832522691,0.0478631287408948,0.057098961705309606,0.07099602349230956,0.09126144994509747,0.16505840841158861,0.40558753361001915
3205,4.614977366192202e-31,1.6007291945922678e-16,5.987868985513652e-12,1.2628044739176134e-08,1.032223392148033e-06,2.1821026566718982e-05,0.00015694214478195222,0.0005928321481181153,0.0013616757815543006,0.002583229688916589,0.004380407595558201,0.006998400664834866,0.010734957609940421,0.016169254470556216,0.02422581552377847,0.03720177129098223,0.05948735478171068,0.10167042861349902,0.2449771713035375,0.4896967121356617
69629,1.9336329658940564e-15,2.9432067062774105e-06,0.0013216610469063764,0.008014512618793785,0.01011682175549818,0.012263782470286694,0.012934904579566362,0.013281663234092989,0.01379185032328561,0.014715128559349193,0.01620026279622685,0.018455398060664267,0.021763934922281784,0.026596566673982587,0.03374843170785861,0.044705825541211865,0.06258009124406165,0.0984866050914862,0.17765486051123644,0.41362930646751
23628,5.297119163166108e-26,2.5367911549271476e-15,7.622889487286971e-09,4.090169594689224e-06,0.0001407596721652406,0.0018383204594043944,0.007694543884247123,0.018214288901915215,0.028502257996862342,0.03882204461395295,0.0471330469232349,0.054359407520063734,0.0606396502926861,0.06664603501150633,0.07287404239342113,0.07987941588671672,0.08908155516110036,0.1018571133523668,0.13278646404549477,0.19978581103352072
11090,2.078378183681218e-25,2.774938146761393e-12,1.634517067029192e-09,1.5089534441199125e-07,4.468693305669209e-06,2.6774142768029124e-05,8.779846641824648e-05,0.00019977806426422126,0.00036872194346966553,0.0006096358310882481,0.0009584279794416542,0.0014740318549855338,0.002263580716717048,0.003532062890267614,0.005658527313406368,0.009531926594997473,0.01726253706702481,0.036351693479651094,0.09873191018306872,0.8232033994509756
108443,2.924169159076398e-09,1.1591405418690838e-05,0.0024825145066744245,0.0015184571268953334,0.0016432028840742117,0.0017132622997287465,0.0017082373120957531,0.0017582723463643673,0.0019114251253764861,0.0022141700103717734,0.0027455652802446055,0.0036496449967253135,0.005187366927438861,0.00787354380580377,0.012727255591628385,0.021795676864953928,0.04060999572227824,0.07767290428436427,0.17358149336555584,0.6394657698696045
9353,1.6412523373895162e-20,5.460598164804127e-09,7.402801217283055e-05,0.004652328361263705,0.006316382050466591,0.011199185855722497,0.016217158361618012,0.020367744378756495,0.024348865344623646,0.028395989526158922,0.03284985559397998,0.03801052559258689,0.0441997110578254,0.05172815393473817,0.06110079765716421,0.07314670108563806,0.08933015822996057,0.11262134561894659,0.15033853753434684,0.23536629247523172
115697,3.921526814779775e-32,1.9972842610535258e-14,5.828418607139285e-08,2.918629622932157e-05,0.0006519377047506188,0.0031979754068711327,0.009098974634399402,0.017948751563473125,0.027640735975765877,0.03738983163574981,0.04569971804116813,0.053224687018734194,0.060130780707335775,0.06692016626791776,0.07397200434544769,0.08191367978039069,0.09175427823686425,0.10780978777220097,0.1349910233579415,0.1878875234953032
119600,1.5801016597987802e-31,1.8935291606691838e-16,1.8693270718014817e-09,2.910686889429516e-07,1.2488233019357338e-05,0.00012416952457493545,0.0005568123440414867,0.0015118522297665365,0.003059326849031038,0.005242168328583567,0.00815158627135213,0.011958564681351414,0.016965495157308476,0.023690812782430373,0.033005001973197744,0.046510964404990425,0.06747936130450405,0.10338544537653646,0.17891944057037548,0.49968322054018055
70327,3.0537150327141533e-34,1.5537557517101054e-17,2.2717616820070844e-10,5.204181118215916e-06,0.00016544529636043873,0.0019155599461269973,0.007137357062391703,0.010881630627905604,0.014573212304327968,0.018542380533402594,0.023496094444698336,0.029034686698881592,0.03566943944310385,0.04350092057720805,0.05327828317559572,0.06580937309006527,0.0826687142926571,0.1097158356325348,0.1516872291755283,0.3521770800408362
89284,1.505275980019433e-28,1.650047091944962e-12,3.060808001239847e-06,3.14828566587869e-05,0.0005284287924840507,0.006420243139748653,0.015020010205378156,0.016337371192947477,0.01895697386947777,0.019289578376959687,0.0205144704066702,0.02243938825029947,0.025565233774519643,0.030127955062073504,0.037060053044035354,0.04709299696982497,0.06203901232373944,0.08553394445699389,0.1365419323425459,0.4567656619373736
65556,2.9832700305326542e-34,2.717523352007192e-17,1.3910490951341974e-10,3.0225448146545985e-05,0.00015930163591163483,0.0017862797145418504,0.006628452735851352,0.0123747683768938,0.0161794711531966,0.02007541410046346,0.024620999897123765,0.02963847608800879,0.03556653414559372,0.042757461608084,0.05189167316642736,0.06390002897149563,0.08086086822056833,0.10708214280340413,0.15756930280075687,0.3491345660827219
80872,1.3495425850171281e-18,1.0289859168576215e-06,2.0449359470320166e-05,0.0003127651411992072,0.000708253649090953,0.001075227215732696,0.001559739746682123,0.0022809912173225857,0.003340948977613316,0.0049693537532586,0.00714007477461073,0.01007762318517702,0.013922556140655216,0.018985306737058696,0.026342351758274103,0.03664346001981058,0.05550540822439407,0.08705331953911669,0.18794884124038094,0.5423762989604638
